id	en	zh	context	status
#str_300891	But a Strogg unit is headed directly for Cougar squad.	可有一支 Strogg 部队正直扑美洲狮小队。	mcc_1 @ mcc_1	review
#str_300892	Sorry, there's nothing we can do, Corporal.	抱歉，我们无能为力，下士。		review
#str_300893	Then they're all dead men. Richards out.	那他们就死定了。Richards 完毕。	mcc_1 @ mcc_1	review
#str_300894	Signal check for Pestilence.	这里是「瘟疫」，请求信号检测。	mcc_1 @ mcc_1	review
#str_300895	Your signal is strong Pestilence. Switch to secured frequency four six one.	「瘟疫」，你的信号很强。切换到加密频率 461。		review
#str_300896	Roger that. Switching to four six one.	收到。正在切换到 461。		review
#str_300897	{scared}Hannibal! I need a medic!	{scared}汉尼拔号！我需要医疗兵！		review
#str_300898	Who are you? I'm not able to get a reading on your medchip.	你是谁？我读不到你的医疗芯片数据。	mcc_1 @ mcc_1	review
#str_300899	{pain}Corporal Thomas Alvarez. My medchip is damaged.	{pain}下士 Thomas Alvarez。我的医疗芯片损坏了。		review
#str_300900	But that chip's implanted near your heart.	可那芯片是植入在心脏附近的。	mcc_1 @ mcc_1	review
#str_300901	{pain}I know. I'm looking at it right now.	{pain}我知道。我现在正盯着它看呢。		review
#str_300902	I'm a scout on special assignment.	我是执行特殊任务的侦察兵。	mcc_1 @ mcc_1	review
#str_300903	Your identity has been confirmed. What is the message?	你的身份已确认。请讲内容。	mcc_1 @ mcc_1	review
#str_300904	Tell General Harper that there should be no problem entering the Hub from the lower level.	转告 Harper 将军，从下层进入 Hub 应该没有问题。	mcc_1 @ mcc_1	review
#str_300905	He will be informed. Hannibal out.	会转达给他。汉尼拔号完毕。	mcc_1 @ mcc_1	review
#str_300906	From D N A the subject has been identified as Samuel Darr. Listed as missing and presumed dead after the Strogg invasion of Earth.	根据 DNA，实验对象已确认为 Samuel Darr。Strogg 入侵地球后被列为失踪，推定死亡。	mcc_1 @ mcc_1	review
#str_300907	Apparently he was captured and forced to endure biomechanical implants.	看来他是被俘后，被迫接受了生物机械植入。	mcc_1 @ mcc_1	review
#str_300908	The procedure for attaching the implants is evidently quite traumatic. The subject must be kept alive by a combination of steroids and health packs.	植入体安装手术的过程显然极具创伤性。必须靠类固醇加医疗包的组合，才能维持对象存活。	mcc_1 @ mcc_1	review
#str_300909	Mmmhmm... Yes... Interesting.	嗯哼……对……有意思。	mcc_1 @ mcc_1	review
#str_300910	Fascinating...	妙极了……	mcc_1 @ mcc_1	review
#str_300911	Now I see...	原来如此……	mcc_1 @ mcc_1	review
#str_300912	Easy... a little left...	慢点……往左一点……	mcc_1 @ mcc_1	review
#str_300913	At ninety five percent.	百分之九十五。		review
#str_300914	I don't understand. Okay, let's try it again.	我搞不懂了。好吧，再试一次。	mcc_1 @ mcc_1	review
#str_300915	Baaack... baaaaack. Aaaaaand stop!	倒——倒——好，停！	mcc_1 @ mcc_1	review
#str_300916	Okay, so what's the problem with this beast?	好，这大家伙什么毛病？	mcc_1 @ mcc_1	review
#str_300917	The back shields cut out.	背部护盾失灵了。	mcc_1 @ mcc_1	review
#str_300918	Run a diagnostics on the primary emitter.	给主发射器跑一遍诊断。	mcc_1 @ mcc_1	review
#str_300919	Primary emitter is in the green.	主发射器一切正常。	mcc_1 @ mcc_1	review
#str_300920	So try the secondary emitters.	那就查副发射器。	mcc_1 @ mcc_1	review
#str_300921	Secondary emitters check out.	副发射器没有问题。	mcc_1 @ mcc_1	review
#str_300922	How about the ion converters?	那离子转换器呢？	mcc_1 @ mcc_1	review
#str_300923	All higher brain functions have atrophied, which indicates the subject was incapable of independent thought. The transceiver located at the base of the skull shows almost all action was dictated by an external source.	所有高级脑功能均已萎缩，说明实验对象已无法独立思考。颅底的收发器表明，他几乎所有行动都由外部信号支配。	mcc_1 @ mcc_1	review
#str_300924	I believe for a short time after Stroggification, the subject was aware of his actions but was unable to control them. A chilling scenario to say the least.	我认为在 Strogg 化后的短时间内，对象能意识到自己的行为，却无法控制。说是毛骨悚然都算轻的。	mcc_1 @ mcc_1	review
#str_300925	{happy}Hmmmmhmmmmm... hmmmmhmmm... hmmmhmm	{happy}哼哼哼……哼哼……哼哼		review
#str_300926	Now there's something I didn't expect...	这倒是出乎我的意料……	mcc_1 @ mcc_1	review
#str_300927	My goodness...	我的天……	mcc_1 @ mcc_1	review
#str_300928	Do you see? It's just as I predicted.	看到了吗？和我预测的一模一样。	mcc_1 @ mcc_1	review
#str_300929	Indeed. The nanites infesting the muscle are repairing the tissue even after it's separated from the body.	确实。侵入肌肉的纳米机器人在组织脱离躯体后，仍在修复它。	mcc_1 @ mcc_1	review
#str_300930	Look at this. And this.	看这个。还有这个。	mcc_1 @ mcc_1	review
#str_300931	{puzzled}Why they would do that?	{puzzled}他们为什么要这么做？		review
#str_300932	Here's something I didn't expect.	这是我没料到的。	mcc_1 @ mcc_1	review
#str_300933	Indeed.	确实。	mcc_1 @ mcc_1	review
#str_300934	Fascinating.	妙极了。	mcc_1 @ mcc_1	review
#str_300935	Yes, yes it is.	是啊，确实如此。	mcc_1 @ mcc_1	review
#str_300936	It won't work, Jacobson. The exoskeleton is harden tribinium.	没用的，Jacobson。这外骨骼是硬化 tribinium。	mcc_1 @ mcc_1	review
#str_300937	Nonsense. These saws cut through Marine body armor, it should have no trouble with this Strogg metal.	胡说。这锯子连陆战队的盔甲都锯得开，对付 Strogg 这点金属不在话下。	mcc_1 @ mcc_1	review
#str_300938	I just have to press a little harder.	我只要再用点力就行。	mcc_1 @ mcc_1	review
#str_300939	So... are they certain it's dead?	那……他们确定它死透了？	mcc_1 @ mcc_1	review
#str_300940	I was assured by Lieutenant Peers it's completely dead.	Peers 中尉向我保证过，它已经彻底死了。		review
#str_300941	{scared}You remember this morning? {idle}They told us that one was dead too.	{scared}还记得今天早上吗？{idle}那只他们也说死透了。		review
#str_300942	That I'll never forget.	那事我一辈子都忘不了。	mcc_1 @ mcc_1	review
#str_300943	You're more than welcome to stay and watch.	非常欢迎你留下来观摩。		review
#str_300944	We had a rather unpleasant experience with our last Strogg cadaver. It attacked us.	上一具 Strogg 尸体给我们留下了相当不愉快的经历——它袭击了我们。	mcc_1 @ mcc_1	review
#str_300945	If you see this corpse move, feel free to shoot it.	要是看见这具尸体动了，尽管开枪。		review
#str_300946	Get them away! GET THEM AWAY FROM ME!!	让它们走开！让它们离我远点！！	mcc_1 @ mcc_1	review
#str_300947	I don't understand... I gave him enough sedative to knock out an elephant.	我不明白……我给他打的镇静剂足够放倒一头大象了。	mcc_1 @ mcc_1	review
#str_300948	Doctor. If you would, please.	医生，麻烦你了。	mcc_1 @ mcc_1	review
#str_300949	Help! SOMEBODY HELP ME!!!!	救命！谁来救救我！！！！	mcc_1 @ mcc_1	review
#str_300950	Corporal Matthew Kane, the rest of Rhino Squad has already arrived. The briefing will commence shortly.	Matthew Kane 下士，犀牛小队其他成员均已到达。简报会即将开始。	mcc_1 @ mcc_1	review
#str_300951	Looks like Kane made it back.	看来 Kane 平安回来了。	mcc_1 @ mcc_1	review
#str_300952	The blast will overload a device known as the Tetranode and effectively cut off the Strogg forces from the nexus and therefore their commanders. To ensure success, three other squads will be escorting additional E M Ps to the same location. Their convoys are code named War, Famine, and Pestilence.	爆炸将使一种名为「四元节点」（Tetranode）的装置过载，从而切断 Strogg 部队与 Nexus 乃至其指挥官的联系。为确保成功，另有三支小队将护送额外的 EMP 前往同一地点。他们的车队代号分别是「战争」「饥荒」和「瘟疫」。	mcc_1 @ mcc_1	review
#str_300953	Which means we are Death.	也就是说，我们是「死亡」。	mcc_1 @ mcc_1	review
#str_300954	Yeah, we're Death. Any questions?	没错，我们就是「死亡」。有问题吗？	mcc_1 @ mcc_1	review
#str_300955	The convoy will be deployed soon. Go to the armory and suit up. Dismissed.	车队很快就会出发。去军械库整装。解散。	mcc_1 @ mcc_1	review
#str_300956	Quit givin' him shit, Dell. Kane's all right.	别再挤兑他了，Dell。Kane 靠得住。	mcc_1 @ mcc_1	review
#str_300957	As you were.	稍息。	mcc_1 @ mcc_1	review
#str_300958	Rhino Squad, the following is highly classified and is not to be spoken of outside these walls.	犀牛小队，以下内容属最高机密，出了这间屋子谁也不许提。	mcc_1 @ mcc_1	review
#str_300959	The death of the Makron, couldn't have come at a better time. It's imperative we press that advantage which is the reason for our next operation. Lieutenant Voss, take over.	Makron 死得正是时候。我们必须乘胜追击，这正是下一步行动的目的。Voss 中尉，交给你了。		review
#str_300960	Intelligence division has discovered that the Strogg function through a massive communication system called The Nexus. With it, Strogg leaders can instantly send instructions to soldiers in the field. And, although it's their strength, it's also their Achilles Heel.	情报部门发现，Strogg 依靠一套名为 Nexus 的庞大通讯系统运作。凭借它，Strogg 的首领能把指令即时下达给前线士兵。这既是他们的强项，也是他们的致命弱点。	mcc_1 @ mcc_1	review
#str_300961	Our target, known as The Hub, houses major communication lines to the Nexus.	我们的目标名为 Hub（枢纽），那里容纳着通往 Nexus 的主干通讯线路。	mcc_1 @ mcc_1	review
#str_300962	We will be escorting a convoy carrying an electromagnetic bomb to a sublevel of this building.	我们将护送一支运载电磁炸弹的车队，前往这座建筑的地下层。	mcc_1 @ mcc_1	review
#str_300963	The convoy will proceed to the  designated position and detonate it.	车队将开赴指定位置并引爆炸弹。	mcc_1 @ mcc_1	review
#str_300964	The Nexus sounds most intriguing. To be able to process the thoughts of billions of Strogg would require technology that is many generations beyond us.	Nexus 听起来极为耐人寻味。要处理数十亿 Strogg 的思维，所需的技术得领先我们好几个世代。	mcc_1 @ mcc_1	review
#str_300965	Backup, would ya? I got work to do here.	退后行吗？我这儿还有活要干。	mcc_1 @ mcc_1	review
#str_300966	{furrow}Quit bustin' my chops, kid. I'm busy.	{furrow}别烦我了，小子，我忙着呢。		review
#str_300967	{furrow}I've got 8 walkers I'm supposed to repair in six hours, so get the hell out of my way.	{furrow}我得在六小时内修好 8 台「步行者」（walker），所以给我让开。		review
#str_300968	Just who are they gonna call in when the life of every man, woman and child on Earth hangs in the balance? Rhino Squad of course.	等到地球上男女老幼的性命都悬于一线时，他们会找谁来救场？当然是犀牛小队。	mcc_1 @ mcc_1	review
#str_300969	{happy}You've gotta love the Marine Corps. Sure the pay ain't the greatest and the chow tastes like crap but where else am I gonna make a living blowin shit up?	{happy}你不得不爱陆战队。工资确实不高，伙食也难吃得要命，可除了这儿，我上哪儿靠炸东西吃饭去？		review
#str_300970	You've done some good work today, Corporal. Lieutenant Voss had a feeling about you. Said you'd be trouble but you'd be worth it. The Lieutenant's never wrong.	你今天干得不错，下士。Voss 中尉早就看好你，说你是个麻烦，但值这个价。中尉从来没看走眼过。		review
#str_300971	Just think of it. Rhino Squad is participating in a mission that will turn the tide of this war. We will be saving the human race.	想想看，犀牛小队正在参与一场足以扭转战局的任务。我们将拯救全人类。	mcc_1 @ mcc_1	review
#str_300972	Kane, you've surprised a lot of people today. You've stood shoulder to shoulder with Rhino Squad and survived. {happy}Congratulations.	Kane，你今天让很多人刮目相看。你和犀牛小队并肩作战，还活了下来。{happy}恭喜。		review
#str_300973	Kane, when we first dropped on Stroggos, I was certain you wouldn't last a day with Rhino Squad. {happy}I am pleased to say I was incorrect.	Kane，刚空降到 Stroggos 那会儿，我笃定你在犀牛小队撑不过一天。{happy}我很高兴地承认，是我看走眼了。		review
#str_300974	Hey, Marine.  Youre gonna need this.  The extended clip should help in taking down the squibs.	嘿，陆战队员，你会用得上这个的。加长弹匣，打那些杂碎正合适。	mcc_1 @ mcc_1	review
#str_300975	Corporal Kane, your ride to the convoy is waiting for you. Step on through.	Kane 下士，送你去车队的载具已经在等你了。过去吧。	mcc_1 @ mcc_1	review
#str_300976	How long we been at this now?	我们干了多久了？	mcc_1 @ mcc_1	review
#str_300977	18 hours, Chief.	18 个小时了，头儿。	mcc_1 @ mcc_1	review
#str_300978	{furrow}Shit. Okay, let's warm this one up.	{furrow}妈的。行，把这台预热起来。		review
#str_300979	Activate the torso batteries.	启动躯干电池组。	mcc_1 @ mcc_1	review
#str_300980	Check.	确认。	mcc_1 @ mcc_1	review
#str_300981	Boot up primary servo controls.	启动主伺服控制系统。	mcc_1 @ mcc_1	review
#str_300982	Cycle up navigation AI.	启动导航 AI。	mcc_1 @ mcc_1	review
#str_300983	Look at this, would ya? The M B L Bs weren't built for this kind of punishment.	你瞧瞧这个。MBLB 可不是造来挨这种蹂躏的。	mcc_1 @ mcc_1	review
#str_300984	What have the Strogg got that can do this kind of damage?	Strogg 到底有什么家伙，能造成这种破坏？		review
#str_300985	Never seen damage like this. The battlefields must be hell.	从没见过这样的损伤。前线战场肯定跟地狱一样。	mcc_1 @ mcc_1	review
#str_300986	Hey, you're with Rhino Squad. When you see Rhodes, remind him he still owes me money from our last poker game.	嘿，你是犀牛小队的吧。见到 Rhodes 提醒他一声，上回打牌他还欠我钱呢。	mcc_1 @ mcc_1	review
#str_300987	Good ol Rhodes. Lucky with women, unlucky with cards.	好个 Rhodes，情场得意，牌场失意。	mcc_1 @ mcc_1	review
#str_300988	Hey, take it from someone who knows. Never go out on R and R with Rhodes. You'll end the night fighting with an M P.	嘿，听过来人一句劝：千万别跟 Rhodes 一起休假。到了半夜，你准得跟宪兵干上一架。		review
#str_300989	{confused}They call this Stroggification? {idle}Looks more like mutilation to me. Barely half of his original body left.	{confused}这就是他们说的 Strogg 化？{idle}要我看更像肢解。他原来的身体连一半都不剩了。		review
#str_300990	I'll bring a scanner over. {furrow}Let's see what they've done to his brain.	我去把扫描仪推过来。{furrow}看看他们把他的脑子弄成了什么样。		review
#str_300991	{puzzled}Amazing. {idle}His arm was sheared off with a dirty saw blade.	{puzzled}难以置信。{idle}他的手臂是被一片脏锯片生生锯下来的。		review
#str_300992	{furrow}He must have received a massive dosage of steroids to keep him alive through the process.	{furrow}肯定给他打了大剂量的类固醇，才让他熬过了整个改造过程。		review
#str_300993	{puzzled}You know, I bet we could get a research grant studying this one.	{puzzled}话说，研究这一具，说不定能申请到一笔科研经费。		review
#str_300994	I'll get the paper work started. {puzzled}Who knows, maybe we'll get lucky.	我这就去准备文书。{puzzled}谁知道呢，也许我们真能走运。		review
#str_300995	{furrow}Step back, freak.	{furrow}退后，怪胎。		review
#str_300996	{furrow}You don't wanna be doin' this.	{furrow}你最好别乱来。		review
#str_300997	{furrow}Don't come anywhere near me.	{furrow}离我远点。		review
#str_300998	That is good because I would like to take Corporal Kane to a mission briefing.	那正好，我正想带 Kane 下士去参加任务简报。	mcc_2 @ mcc_2	review
#str_300999	Well, keep a close eye on him. Most of the men won't take kindly to having a Strogg walking through the Hannibal.	行，那你盯紧他。一个 Strogg 在汉尼拔号上走来走去，大多数弟兄可不会给好脸色。		review
#str_301000	I will make certain he remains safe. Kane, let us go to the briefing room.	我会确保他的安全。Kane，我们去简报室吧。	mcc_2 @ mcc_2	review
#str_301001	{furrow}I hope they brought you here to experiment on.	真希望他们把你弄来是当实验品的。		review
#str_301002	{puzzled}Is anything human left of you?	你身上还剩下几分人样？		review
#str_301003	You were human once but no more. {furrow}Now you're one of them.	你曾经是人类，但现在不是了。你已经是他们的一员。		review
#str_301004	{furrow}Get outta my face now!	马上从我眼前消失！		review
#str_301005	{furrow}Step back or this ain't gonna end well.	退后，不然没你好果子吃。		review
#str_301006	{furrow}You got a death wish, squib?	你是活腻了吗，杂碎？		review
#str_301007	{furrow}What's a piece of shit Strogg doin' onboard the Hannibal?	一坨 Strogg 烂货怎么会在汉尼拔号上？		review
#str_301008	{puzzled}How many Marines did they tear apart to build you?	他们拆了多少陆战队员，才拼出你这玩意儿？		review
#str_301009	{furrow}Be careful, freak. Lose your bodyguard and you're dead meat.	小心点，怪胎。哪天没了保镖，你就是块死肉。		review
#str_301010	{furrow}You eyeballing me, Strogg?	瞪我干什么，Strogg？		review
#str_301011	{furrow}You're real tough so long as you got a bodyguard, aren't ya?	有保镖撑腰就觉得自己很硬气，是吧？		review
#str_301012	{furrow}What do ya say we find out if your blood is still red?	不如咱们试试，看你的血还是不是红的？		review
#str_301013	{scared}Strogg! That's a Strogg!!	Strogg！那是个 Strogg！！		review
#str_301014	{scared}No, this can't be happening...	不，这不可能……		review
#str_301015	{scared}Get away from me! Get back!!	离我远点！退后！！		review
#str_301016	{scared}What are you doing here? Why are you doing this?	你来这儿干什么？你为什么要这样？		review
#str_301017	{furrow}Leave me alone.	别来烦我。		review
#str_301018	{furrow}Why are you here? Go away.	你来干什么？走开。		review
#str_301019	{furrow}Stop looking at me!	别盯着我看！		review
#str_301020	{furrow}A Strogg! Kill it!!	Strogg！宰了它！！		review
#str_301021	That's Matthew Kane. He's one of us.	那是 Matthew Kane。他是我们的人。	mcc_2 @ mcc_2	review
#str_301022	Don't tell me you're fallin' for that bullshit. {furrow}He's a Strogg.	你不会真信那套鬼话吧。他就是个 Strogg。		review
#str_301023	You're not a Strogg? Right. {furrow}Like I believe that.	你不是 Strogg？呵，鬼才信。		review
#str_301024	{furrow}You better haul ass off the Hannibal, freak.	你最好赶紧滚下汉尼拔号，怪胎。		review
#str_301025	{furrow}It might be worth the court martial to ice you right now!	就算上军事法庭，现在崩了你也值！		review
#str_301026	{confused}You just look like a Strogg. {puzzled}You're really one of us, right?	你只是长得像 Strogg 而已。你真是我们的人，对吧？		review
#str_301027	You might want to keep out of sight. Most of the other Marines are gonna want to see you dead.	你最好别太招摇。船上大多数陆战队员都巴不得你死。	mcc_2 @ mcc_2	review
#str_301028	We need to get to the mission briefing soon.	我们得尽快去参加任务简报。	mcc_2 @ mcc_2	review
#str_301029	Kane, we are expected at the mission briefing.	Kane，任务简报在等着我们。	mcc_2 @ mcc_2	review
#str_301030	{puzzled}Perhaps you could walk a little faster? {idle}We need to get to the mission briefing.	能不能走快一点？我们还得赶去任务简报。		review
#str_301031	On Venus, the city of Portsmith is scheduled to have temperatures in the low to mid seventie's with rain from seven to eight am.	金星方面，Portsmith 市气温预计在华氏七十到七十五度之间，早间七点至八点有雨。		review
#str_301032	The city of New Berlin be in the mid to upper seventie's and clear.	New Berlin 市气温华氏七十五度上下，天气晴朗。		review
#str_301033	And the spaceport, Aldrin, is still under repair from the meteor storm so the average temperature will be in the mid to upper four hundred's.	至于 Aldrin 航天港，流星风暴造成的损坏仍在抢修，平均气温将在华氏四百五十度左右。		review
#str_301034	{scared}Sir....	长官……		review
#str_301035	{furrow}At ease, Private.	稍息，列兵。		review
#str_301036	Rhino squad is waiting for you in the briefing room.	犀牛小队正在简报室等你。	mcc_2 @ mcc_2	review
#str_301037	Welcome back, Corporal Kane. {happy}May I be the first to say you look like shit.	欢迎归队，Kane 下士。请允许我第一个告诉你：你这模样简直惨不忍睹。		review
#str_301038	Son, you've got a lot of Strogg hardware attached to you. {furrow}And we don't have the equipment here to remove it.	孩子，你身上装了一大堆 Strogg 的机件。而我们这里没有能拆除它们的设备。		review
#str_301039	{furrow}Frankly, I don't think even one of our advanced medical facilities could do much. Those Strogg implants are too deeply connected to your central nervous system.	说实话，就算是我们最先进的医疗设施恐怕也无能为力。那些 Strogg 植入体和你的中枢神经系统连接得太深了。		review
#str_301040	But the good news is, the Strogg have no control over you. {happy}So we've given you a clean bill of health.	不过好消息是，Strogg 控制不了你。所以我们给你开了健康证明。		review
#str_301041	Shit, Kane really does look like a freakin' Strogg.	妈的，Kane 看上去还真像个该死的 Strogg。	mcc_2 @ mcc_2	review
#str_301042	Very good.	很好。	mcc_2 @ mcc_2	review
#str_301043	It's been determined The Nexus is too vast to be hurt by one E M P bomb or a dozen for that matter. The Strogg communication network needs to be cut off at the source.	已经查明，Nexus 太过庞大，一枚 EMP 炸弹奈何不了它，十几枚也一样。必须从源头掐断 Strogg 的通讯网络。	mcc_2 @ mcc_2	review
#str_301044	And that source housed in this building The Core.	而这个源头，就设在这座建筑里——核心区。	mcc_2 @ mcc_2	review
#str_301045	Were about to execute a massive assault to destroy the Core. Unfortunately its very well protected. we'll need to access the security stations at the tops of these nearby towers.	我们即将发动一场大规模突击，一举摧毁核心区。可惜那里防守得极其严密，我们必须先进入附近这几座高塔顶部的安保站。		review
#str_301046	That's enough, Rhodes.	够了，Rhodes。	mcc_2 @ mcc_2	review
#str_301047	General on deck!	将军到！	mcc_2 @ mcc_2	review
#str_301048	Ah... yeah. Matthew Kane. Our wayward Strogg. Can he be trusted?	啊……对。Matthew Kane，我们那位迷途知返的 Strogg。他信得过吗？		review
#str_301049	The doctors have given him a clean bill of health.	医生已经给他开了健康证明。	mcc_2 @ mcc_2	review
#str_301050	{happy}Kane, I've seen corpses that look healthier than you.	Kane，我见过的尸体都比你气色好。		review
#str_301051	{happy}Heh, heh, heh. Sounds like it was pretty touch and go with you for a while.	呵呵呵，听说你有阵子可是在鬼门关前走了一遭。		review
#str_301052	They're really hoping you're going to be able to walk through Strogg security and get into the Core. If not, this mission may fail.	他们指望你能直接穿过 Strogg 的安保系统进入核心区。做不到的话，这次行动很可能会失败。	mcc_2 @ mcc_2	review
#str_301053	{confused}Didn't I say brute force would not win this war? {idle}We are too far from the resources of Earth to fight a battle like that.	我不是说过吗，靠蛮力赢不了这场战争？我们离地球的补给太远，打不起那种消耗战。		review
#str_301054	Ja, Head Quarters must now realize we need superior intellect to defeat the Strogg. And with my knowledge, I am that intellect.	Ja，总部现在总算明白，要击败 Strogg 得靠超群的智慧。而凭我的学识，这智慧非我莫属。		review
#str_301055	Finally I will be given the respect that I deserve. And believe me, {furrow}I will not make it easy on those who have ignored me for so long.	我终于能得到应有的尊重了。相信我，那些无视了我这么久的人，我不会让他们好过的。		review
#str_301056	If anybody on the Hannibal gives you shit about how you look, let me know. {furrow}I'd be more than happy to straighten 'em out.	要是汉尼拔号上有谁拿你这副模样说三道四，跟我讲一声。我很乐意帮他们端正一下态度。		review
#str_301057	{confused}Does all that Strogg gear stuck to you hurt? {scared}'Cause, damn, it sure looks painful.	你身上那堆 Strogg 玩意儿疼不疼？妈呀，看着可真够受的。		review
#str_301058	{happy}You know, once the war's over, you're gonna have a hell of a time finding a girl that's gonna settle down and raise a family with you.	话说，等仗打完了，想找个姑娘跟你成家过日子，你可有得愁了。		review
#str_301059	{furrow}This war has taken quite a toll on our squad.  {idle}Private Anderson, Sargent Bidwell and Lieutenant Voss. {furrow}And almost you.	这场战争让我们小队损失惨重。列兵 Anderson、Bidwell 中士，还有 Voss 中尉。差一点连你也算上。		review
#str_301060	{happy}Morris was an excellent choice as squad leader. He knows the team better than anyone else. {idle}Sledge is an interesting choice as Sergeant. I believe he will perform quite well.	让 Morris 当队长是个绝佳的选择，没人比他更了解这支队伍。让 Sledge 当中士倒是挺有意思，不过我相信他会干得很出色。		review
#str_301061	{confused}Have you spoken to Strauss? {idle}He had a most interesting adventure after being captured by the Strogg.	你和 Strauss 聊过了吗？他被 Strogg 抓走之后，可是经历了一段相当有趣的冒险。		review
#str_301062	To hear Strauss talk, {furrow}he escaped all by himself. {idle}But I believe he had a small amount of help.	按 Strauss 的说法，他是全靠自己逃出来的。不过我相信，他多少还是得了点帮助。		review
#str_301063	Step right in, sir. This pod's for you.	请登舱吧，长官。这艘投送舱是给您准备的。	mcc_2 @ mcc_2	review
#str_301064	{furrow}Kane, I would remind you the existence of all humanity rests on your shoulders. But I wouldn't want you to feel any pressure. So all I will say, is {happy}don't get yourself killed, my friend.	Kane，我本想提醒你，全人类的存亡都压在你的肩上。但我可不想给你任何压力。所以我只说一句——别把命丢了，我的朋友。		review
#str_301065	Good luck, sir. Automated navigation will take you right to the Data Storage Terminal. Have a safe flight.	祝您好运，长官。自动导航会把您直接送到数据存储终端。一路平安。	mcc_2 @ mcc_2	review
#str_301066	Paging Private Herman. Paging Private Paul Herman. Please report to General Harper's office.	呼叫列兵 Herman。呼叫列兵 Paul Herman。请立即到 Harper 将军办公室报到。	mcc_2 @ mcc_2	review
#str_301067	Evac drills for decks four and five to commence at oh two hundred hours.	四号与五号甲板的撤离演习将于零二〇〇时开始。		review
#str_301068	Security, report to deck two. A Strogg Warrior has been sighted.	警卫队请前往二号甲板。发现一名 Strogg 战士。		review
#str_301069	Condor squad, report to briefing room four.	神鹰小队，请到四号简报室报到。		review
#str_301070	I've tried bypassing node three, it's no use....	我试过绕开三号节点了，没用……	mcc_2 @ mcc_2	review
#str_301071	{scared}Holy shit. You're never gonna believe what I'm seein' right now.	我的老天。你绝对不会相信我现在看到了什么。		review
#str_301072	Hey, I'm just a tech. I don't want any trouble.	嘿，我只是个技术兵，我不想惹麻烦。	mcc_2 @ mcc_2	review
#str_301073	Get away from me!	离我远点！	mcc_2 @ mcc_2	review
#str_301074	Leave me alone!!	别来烦我！！	mcc_2 @ mcc_2	review
#str_301075	I imagine with all the hardware, you can read and understand spoken Strogg.	我猜，装了那么多硬件，你应该能看懂 Strogg 文字、听懂他们说话吧。	mcc_2 @ mcc_2	review
#str_301076	It's really far too dangerous to attempt to remove any of the implants. We have no idea what failsafe mechanisms that might activate.	贸然拆除任何植入体都太危险了。谁也不知道那会触发什么样的保险机制。	mcc_2 @ mcc_2	review
#str_301077	I'm sure there're a lot of doctors back at Prime Command who'd like to take a look at you.	我敢肯定，总指挥部有一大堆医生想好好研究研究你。	mcc_2 @ mcc_2	review
#str_301078	You think he's got a multiphase transmitter?	你说他身上装的是多相发射器吗？	mcc_2 @ mcc_2	review
#str_301079	Yeah. And get a load of the temporal implants, Those must be wired directly into the cerebral cortex.	没错。再看看那对颞部植入体，肯定是直接接进大脑皮层的。	mcc_2 @ mcc_2	review
#str_301080	I wonder what his RAM is?	不知道他的内存有多大？	mcc_2 @ mcc_2	review
#str_301081	Probably using onboard memory.	八成用的是板载存储。	mcc_2 @ mcc_2	review
#str_301082	Use his cerebral cortex?	拿他的大脑皮层当存储？	mcc_2 @ mcc_2	review
#str_301083	Well, sure. It's there, why not put it to good use?	那当然，现成的东西，不用白不用嘛。	mcc_2 @ mcc_2	review
#str_301084	You've got a point. Maybe H Q would let us run some tests on him.	有道理。说不定总部会批准我们在他身上做几项测试。		review
#str_301085	Excellent idea. Let's find out.	好主意，去问问看。	mcc_2 @ mcc_2	review
#str_301086	Do you have any idea how many instructions per second you can perform?	你知道自己每秒能执行多少条指令吗？	mcc_2 @ mcc_2	review
#str_301087	How much additional memory is stored in your skull?	你脑壳里还装了多少额外存储？	mcc_2 @ mcc_2	review
#str_301088	Could I run some diagnostics on you later?	回头我能在你身上跑几个诊断程序吗？	mcc_2 @ mcc_2	review
#str_301089	Did the Strogg give you photographic memory?	Strogg 给你装了过目不忘的记忆力吗？	mcc_2 @ mcc_2	review
#str_301090	Do you have your own thoughts, or are you running purely on the A I programmed into the neurocyte?	你还有自己的思想吗？还是说完全靠神经控制体里预设的 AI 在运转？	mcc_2 @ mcc_2	review
#str_301091	Is it really that bad being a Strogg?	当个 Strogg 真有那么糟吗？	mcc_2 @ mcc_2	review
#str_301092	Security. This is Morrell on deck two. There's a freakin' Strogg down here!	警卫队！我是二号甲板的 Morrell。这下面有个该死的 Strogg！		review
#str_301093	That's Matthew Kane. He's not a Strogg and he's been given full clearance.	那是 Matthew Kane。他不是 Strogg，而且已获得完全通行权限。	mcc_2 @ mcc_2	review
#str_301094	Don't touch me!	别碰我！		review
#str_301095	What do you want from me?	你到底想把我怎么样？		review
#str_301096	Go away!!	走开！！	building_b @ building_b	review
#str_301097	Kane, you are making the Marines on this ship nervous. Perhaps we should get to the pod bay.	Kane，你让船上的陆战队员们很紧张。我们还是去投送舱区吧。	mcc_2 @ mcc_2	review
#str_301098	Morris was very specific that we go to the pod bay, Kane.	Morris 特意交代过要我们去投送舱区，Kane。	mcc_2 @ mcc_2	review
#str_301099	We have delayed long enough. Let us go to the pod bay.	我们耽搁得够久了。去投送舱区吧。	mcc_2 @ mcc_2	review
